id_core,wcpm_easycbmcore.wave1,wcpm_easycbmcore.wave2,wcpm_easycbmcore.wave3,wcpm_easycbmcore.wave4,wcpm_core.wave1,wcpm_core.wave2,wcpm_core.wave3,wcpm_core.wave4,wr_easycbmcore.wave1,wr_easycbmcore.wave2,wr_easycbmcore.wave3,wr_easycbmcore.wave4,secs_easycbmcore.wave1,secs_easycbmcore.wave2,secs_easycbmcore.wave3,secs_easycbmcore.wave4,secs_core.wave1,secs_core.wave2,secs_core.wave3,secs_core.wave4,grade_core,readingcomp_easycbm.spring,sbac_score,sbac_prof,state,gender_state,ethnicity_state,frl_state,sped_state,lep_state,district_core,school_core,date.wave1,date.wave2,date.wave3,date.wave4,npassages_core.wave1,npassages_core.wave2,npassages_core.wave3,npassages_core.wave4
1721,-0,-0,-0,59.3738754947823,12.656252263878226,28.588780322421385,23.603033064126574,53.84294104335631,1,1,1,73,-Inf,-Inf,-Inf,55.58,279.93,483.65,416.25,361.6,2,4,NA,NA,or,Female,White,N,Y,N,District 4,School F,2018-11-07T17:07:51Z,2018-12-14T21:01:21Z,2019-03-06T17:14:40Z,2019-05-14T16:34:36Z,4,8,7,7
1722,21.924482338611448,35.03649635036496,-0,NA,22.188498613807425,27.001576500266147,2.451614224918563,NA,24,30,1,NA,16.42,13.7,-Inf,NA,23.27,294.87,48.85,NA,2,11,NA,NA,or,Male,White,Y,Y,N,District 4,School F,2018-11-07T17:06:36Z,2018-12-14T21:11:34Z,2019-03-06T17:17:07Z,NA,1,7,2,NA
1723,41.37931034482759,-0,116.50485436893204,78.03468208092485,9.711169744235091,19.049624002052845,10.69269038339036,27.690553662687766,2,1,3,11,1.45,-Inf,1.03,6.92,157.42000000000002,74.31,59.11,430.28,2,5,NA,NA,or,Male,Hispanic,Y,N,N,District 4,School F,2018-11-07T17:09:22Z,2018-12-14T21:03:52Z,2019-03-06T17:18:15Z,2019-05-14T16:29:15Z,2,1,1,6
1724,200,-0,-0,21.560574948665298,17.36614172536767,22.36333293377996,14.98736891289569,28.249062851929555,2,1,1,75,0.6,-Inf,-Inf,58.44,321.27,151.98000000000002,88.66,340.26,2,11,NA,NA,or,Female,White,N,N,N,District 4,School F,2018-11-07T17:15:57Z,2018-12-14T21:09:22Z,2019-03-06T17:17:52Z,2019-05-14T16:35:31Z,5,3,2,7
1725,36.809815950920246,50.63291139240506,124.20382165605095,37.974683544303794,22.642001389865715,29.017186090963236,25.457826326552787,37.85686814448891,2,3,13,6,1.63,2.37,6.28,4.74,560.63,509.77,430.62,463.11,2,9,NA,NA,or,Male,White,Y,N,N,District 4,School F,2018-11-07T17:14:28Z,2018-12-14T21:05:34Z,2019-03-06T17:18:35Z,2019-05-14T16:36:20Z,7,7,7,8
1726,-0,-0,-0,NA,12.966882909071105,19.150794262096507,18.610438159164982,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,473.52,316.21,314.38,NA,2,10,NA,NA,or,Male,Hispanic,Y,N,N,District 4,School F,2018-11-07T17:10:32Z,2018-12-14T21:06:33Z,2019-03-06T17:18:12Z,NA,7,6,6,NA
1727,23.522316043425814,22.175290390707495,10.882708585247885,75.29411764705883,20.700449036327452,21.42502303629386,20.15726231908073,36.415724264537346,64,31,63,19,33.16,18.94,49.62,12.75,500.56,549.51,474.71,441.43,2,11,NA,NA,or,Male,White,N,N,N,District 4,School F,2018-11-07T17:18:55Z,2018-12-14T21:11:49Z,2019-03-06T17:11:28Z,2019-05-14T16:39:44Z,7,8,7,8
1728,NA,17.441860465116278,-0,77.19145224596599,NA,22.078442397401332,NA,58.236916332204274,NA,12,1,99,NA,10.32,-Inf,45.86,NA,177.55,NA,210.1,2,10,NA,NA,or,Female,White,Y,Y,N,District 4,School F,NA,2018-12-14T21:04:04Z,2019-03-06T17:13:53Z,2019-05-14T16:28:54Z,NA,4,NA,6
1729,NA,-0,-0,NA,10.77746410728492,11.967659528985834,17.716995168084544,NA,NA,1,1,NA,NA,-Inf,-Inf,NA,87.73,515.33,329.74,NA,2,6,NA,NA,or,Male,Multi-Racial,N,N,N,District 4,School F,NA,2018-12-14T21:11:50Z,2019-03-06T17:21:03Z,NA,1,6,4,NA
1730,41.49377593360995,34.52855245683931,93.28063241106719,NA,43.92030066373431,43.1828922653159,61.4059327638539,NA,36,25,63,NA,28.92,22.59,37.95,NA,455.69,440.84,411.53000000000003,NA,2,11,NA,NA,or,Male,White,N,N,N,District 4,School F,2018-11-07T17:10:35Z,2018-12-14T21:05:24Z,2019-03-06T17:17:24Z,NA,8,8,8,NA
1731,113.20754716981132,-0,-0,NA,34.31438623564672,36.32510224771242,23.627491661289017,NA,2,1,1,NA,0.53,-Inf,-Inf,NA,369.05,250.24,151.16,NA,2,8,NA,NA,or,Male,White,Y,N,N,District 4,School F,2018-11-07T17:10:09Z,2018-12-14T21:04:55Z,2019-03-06T17:14:30Z,NA,8,6,3,NA
1733,90.53007742703991,109.14654879292758,101.4584654407102,NA,79.43282220209059,105.5110901258116,83.00503815692005,NA,86,115,96,NA,50.37,58.82,47.31,NA,334.78,258.27,272.05,NA,2,11,NA,NA,or,Female,White,Y,Y,N,District 4,School F,2018-11-07T17:12:43Z,2018-12-14T21:02:51Z,2019-03-06T17:13:45Z,NA,9,8,8,NA
1734,42.31311706629055,-0,61.58017041053447,64.51612903225806,32.005850194942,30.263075942498535,33.71055604420414,48.14430637602928,28,1,57,68,28.36,-Inf,51.64,55.8,388.37,132.57999999999998,327.56,544.26,3,13,2373,Not Met,or,Female,White,Y,N,N,District 4,School D,2018-10-24T16:31:54Z,2018-12-05T17:47:29Z,2019-02-11T17:30:29Z,2019-05-16T16:05:53Z,5,2,4,9
1735,138.15452839843084,141.8200236366706,-0,152.56823190371247,126.63009572024912,115.22828197657519,NA,134.44622728709567,141,142,1,157,58.63,59.23,-Inf,58.99,244.51999999999998,276.76,NA,168.65,3,19,2552,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:31:51Z,2018-12-05T17:52:58Z,2019-02-11T17:26:01Z,2019-05-16T16:05:09Z,9,9,NA,7
1736,128.53577371048252,139.06222142984487,135.77331759149942,173.9859202145491,140.784930224675,146.3385910540312,129.38325446226958,141.06553726282797,105,130,136,174,48.08,56.09,50.82,59.66,240.33,229.52,302.36,208.25,3,16,2500,Met,or,Female,White,Y,N,N,District 4,School D,2018-10-23T19:29:40Z,2018-12-05T17:51:10Z,2019-02-11T17:25:36Z,2019-05-16T16:00:48Z,9,9,11,9
1737,56.11757969078069,67.50496360026473,102.56410256410257,103.59116022099447,74.25784625155231,76.04070029093515,89.14329854480106,102.08256587039953,67,52,93,104,52.39,45.33,47.97,57.92,421.09,327.25,465.69,289.17,3,6,2313,Not Met,or,Female,White,Y,N,N,District 4,School D,2018-10-24T16:21:41Z,2018-12-05T17:48:04Z,2019-02-11T17:24:07Z,2019-05-16T16:00:52Z,9,7,11,9
1740,10.291595197255575,-0,-0,45.646661031276416,8.580328391556934,10.498701823530322,20.916630872409648,33.61238041277588,7,1,1,44,5.83,-Inf,-Inf,47.32,426.16,658.38,865.28,249.56,3,16,2321,Not Met,or,Male,White,Y,Y,N,District 4,School D,2018-10-24T16:33:37Z,2018-12-19T17:09:41Z,2019-02-11T17:30:01Z,2019-05-16T16:04:22Z,5,8,11,4
1741,87.24832214765101,54.70804839558127,48.81656804733728,NA,52.797591863197745,60.996580617256114,38.27955854759871,40.14112012887398,38,70,21,NA,17.88,57.03,13.52,NA,470.63,298.7,650.75,198.6,3,14,2439,Met,or,Female,White,Y,N,N,District 4,School D,2018-10-24T16:24:56Z,2019-02-08T19:07:20Z,2019-02-11T17:22:46Z,NA,8,6,11,5
1742,150.24232633279482,95.53641346906812,NA,111.66785969935576,96.19547702752071,93.94557374480044,NA,108.97742026836445,39,72,NA,128,12.38,38.31,NA,55.88,188.35,326.54,NA,264.95,3,15,2530,Met,or,Female,Hispanic,Y,N,N,District 4,School D,2018-10-24T16:23:10Z,2018-12-05T17:48:34Z,NA,2019-05-16T16:01:26Z,7,9,NA,9
1743,NA,76.63551401869158,75.40846250523668,97.28718428437793,NA,61.40847413904245,60.037195088466774,68.81610470947368,NA,48,74,74,NA,32.1,47.74,32.07,NA,402.49,598.14,349.18,3,7,2278,Not Met,or,Male,Hispanic,Y,N,N,District 4,School D,NA,2018-12-05T17:55:08Z,2019-02-11T17:23:59Z,2019-05-16T16:02:27Z,NA,9,11,9
1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,or,Male,Hispanic,Y,Y,N,District 4,School D,NA,NA,NA,NA,NA,NA,NA,NA
1746,99.59105123887419,NA,110.7968724005989,109.99083409715857,77.05581091316348,NA,97.84106005630422,94.3316421428282,71,NA,121,92,41.57,NA,60.11,43.64,366.73,NA,387.9,230.13,3,15,2502,Met,or,Female,White,Y,N,N,District 4,School D,2018-10-23T19:29:14Z,NA,2019-02-11T17:25:43Z,2019-05-16T16:01:16Z,9,NA,11,7
1747,93.35219236209335,91.93954659949621,119.3398222598392,NA,76.40001540140443,83.43999118576654,95.39290117904716,NA,72,75,102,NA,42.42,47.64,47.26,NA,397.28000000000003,379.52,447.52000000000004,NA,3,14,2362,Not Met,or,Female,Hispanic,Y,N,N,District 4,School D,2018-10-24T16:23:25Z,2018-12-05T17:47:28Z,2019-02-11T17:29:37Z,NA,9,9,11,NA
1748,31.57894736842106,49.85618408437201,NA,-0,19.705702278648253,30.556822225311056,NA,25.38289821286177,7,38,NA,1,1.9,31.29,NA,-Inf,49.36,445.56,NA,25.49,3,11,2347,Not Met,or,Male,White,Y,Y,N,District 4,School D,2018-10-24T16:18:41Z,2018-12-05T17:56:47Z,NA,2019-05-16T16:06:20Z,1,7,NA,1
1749,116.07326610413665,106.2208015736415,136.82331945270673,131.00436681222706,106.21349997861822,107.74345675830173,104.5199654090167,122.53999760533895,95,72,121,108,48.59,40.67,50.43,48.09,302.09,315.08,385.25,191.16,3,9,2488,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:31:21Z,2018-12-05T17:50:56Z,2019-02-11T17:20:39Z,2019-05-16T16:04:50Z,9,9,11,7
1750,-0,118.23681936041486,NA,117.52682677567705,138.02007391843838,117.7619288050999,NA,134.6624475129752,1,117,NA,128,-Inf,57.85,NA,58.71,21.64,267.29,NA,189.86,3,16,2524,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:27:59Z,2018-12-19T17:09:08Z,NA,2019-05-16T16:02:43Z,1,8,NA,8
1751,137.73618223556417,119.85658186785044,139.17854862736752,102.21703617269544,123.6223912523173,105.11654922292233,121.7284394709548,124.83615349334019,131,134,112,95,56.63,58.57,46.99,42.85,239.92000000000002,279.15,321.26,211.92,3,18,2481,Met,or,Female,White,Y,N,N,District 4,School D,2018-10-23T19:31:56Z,2018-12-05T17:48:53Z,2019-02-11T17:21:19Z,2019-05-16T16:01:24Z,8,8,11,8
1752,145.34288638689867,161.53846153846152,193.43065693430654,175.95307917888564,156.49135483581458,154.85329098257603,165.0813675696024,94.62709624416104,145,172,112,24,58.62,57.2,32.88,6.82,201.15,210.32,251.05,129.36,3,18,2484,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:29:22Z,2018-12-05T17:52:03Z,2019-02-11T17:26:30Z,2019-05-16T16:00:49Z,9,9,11,6
1753,121.37836447797018,131.5878952737164,168.2528891910265,170.08996774741132,120.77776884274614,122.00456318402588,136.88290505437834,135.81271196229054,131,149,180,179,58.33,58.82,58.84,58.91,245.32,256.13,299.92,116.31,3,18,2494,Met,or,Male,White,Y,Y,N,District 4,School D,2018-10-23T19:27:37Z,2018-12-19T17:08:42Z,2019-02-11T17:25:50Z,2019-05-16T16:02:13Z,9,9,12,6
1754,-0,-0,NA,NA,4.785738925467284,11.066593365759529,NA,NA,1,1,NA,NA,-Inf,-Inf,NA,NA,426.84000000000003,519.4300000000001,NA,NA,3,7,2257,Not Met,or,Male,White,Y,Y,N,District 4,School D,2018-10-24T16:27:47Z,2018-12-05T18:00:47Z,NA,NA,5,6,NA,NA
1755,29.85074626865672,48.95104895104895,68.32116788321169,80.94435075885329,46.04300119423195,53.93826519742204,58.75733392260822,61.41214512558671,7,45,44,72,2.01,42.9,34.25,41.51,475.56,566.42,556.48,422.44,3,10,2328,Not Met,or,Male,White,Y,N,N,District 4,School D,2018-10-24T16:18:42Z,2018-12-05T17:54:58Z,2019-02-11T17:25:30Z,2019-05-16T16:06:42Z,8,9,10,9
1756,63.462609018370756,57.43740795287187,97.34207801173628,97.24801620800271,63.50460201362435,63.27744363527675,79.81874054208483,83.56767199422181,62,87,101,114,53.89,54.32,57.94,59.23,453.02,433.04,479.36,235.23999999999998,3,18,2342,Not Met,or,Male,White,Y,N,N,District 4,School D,2018-10-24T16:18:40Z,2018-12-05T17:52:27Z,2019-02-11T17:25:45Z,2019-05-16T16:04:27Z,9,9,12,7
1757,120.63492063492063,148.47783514331493,132.4728260869565,143.1022649279341,115.02800134826602,119.91899177809913,121.96917602992224,130.36800794886892,120,139,135,140,56.7,56.17,58.88,58.28,268.33,251.57999999999998,349.9,238.69,3,19,2636,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:30:08Z,2018-12-05T17:49:44Z,2019-02-11T17:28:25Z,2019-05-16T16:04:09Z,9,8,11,9
1759,99.10913140311804,78.12191753797593,99.81308411214953,105.05836575875486,82.41213020317736,83.16720162476554,82.27182256788201,100.37005931888982,101,134,204,106,53.88,50.69,53.5,56.54,388.72,237.01,303.49,281.17,3,10,2368,Not Met,or,Male,Hispanic,Y,Y,Y,District 4,School D,2018-10-24T16:18:41Z,2018-12-05T17:53:05Z,2019-02-11T17:28:03Z,2019-05-16T16:00:51Z,9,8,11,9
1760,116.00766417000523,108.69565217391305,NA,113.71357053459681,110.1834079599271,98.71707042934266,NA,113.70450855171657,119,107,NA,118,57.41,57.96,NA,55.93,274.87,333.5,NA,251.27,3,18,2516,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:33:52Z,2018-12-05T17:53:01Z,NA,2019-05-16T16:03:04Z,9,9,NA,9
1761,120.08210742387956,132.92682926829266,NA,68.92382103990326,127.73150554269131,136.08397233470373,NA,123.20835968603785,123,140,NA,77,58.46,49.2,NA,16.54,232.82999999999998,204.02,NA,165.01,3,13,2461,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:28:28Z,2018-12-05T17:49:36Z,NA,2019-05-16T16:04:46Z,9,8,NA,8
1761,120.08210742387956,132.92682926829266,NA,68.92382103990326,127.73150554269131,136.08397233470373,NA,123.20835968603785,123,140,NA,77,58.46,49.2,NA,16.54,232.82999999999998,204.02,NA,165.01,3,13,2461,Met,or,Male,White,Y,N,N,District 4,School D,2018-10-23T19:28:28Z,2018-12-05T17:49:36Z,NA,2019-05-16T16:04:46Z,9,8,NA,8
1762,70.42253521126761,61.4709110867179,73.87140902872777,49.18032786885246,39.9679407225156,67.68646635244615,62.45104227757799,68.59945049131487,55,64,61,69,34.08,54.66,43.86,43.92,355.79,415.23,478.65,347.3,3,10,2378,Not Met,or,Male,White,Y,N,N,District 4,School D,2018-10-24T16:24:23Z,2018-12-05T17:56:39Z,2019-02-11T17:30:51Z,2019-05-16T16:04:21Z,7,8,9,9
1763,150.52508751458575,128.73724938445304,190.67796610169492,149.85014985014985,125.93719736511132,131.28571146615133,108.11938628985654,121.72525021950824,54,64,15,136,17.14,28.43,4.72,50.05,42.64,119.18,303.52,241.53,3,17,2490,Met,or,Male,White,Y,Y,N,District 4,School D,2018-10-23T19:29:22Z,2018-12-05T17:48:47Z,2019-02-11T17:25:11Z,2019-05-16T16:04:22Z,2,6,11,9
1764,92.74983670803397,130.32497053375988,138.41314225795176,139.74838490309418,111.7731840000382,117.6208083271267,126.58723587448662,130.76042621767846,72,129,141,140,45.93,59.39,57.22,58.82,205.06,293.22,326.37,215.05,3,19,2434,Met,or,Male,White,Y,Y,N,District 4,School D,2018-10-23T19:27:08Z,2018-12-05T17:44:22Z,2019-02-11T17:24:14Z,2019-05-16T16:03:52Z,7,9,12,8
1765,128.7419968852743,144.3823080833757,NA,NA,110.42833276386762,135.90839565413927,NA,NA,125,148,NA,NA,57.79,59.01,NA,NA,285.34,252.19,NA,NA,3,NA,2525,Met,or,Female,Hispanic,Y,N,N,District 4,School D,2018-10-23T19:30:43Z,2018-12-05T17:52:45Z,NA,NA,9,9,NA,NA
1766,116.50485436893204,NA,136.4341085271318,121.82163187855787,101.13497051161289,NA,116.21354119285154,107.73843737746077,86,NA,140,128,42.23,NA,58.05,52.7,253.23,NA,316.90999999999997,232.99,3,17,2461,Met,or,Male,American Indian/Native Alaskan,Y,N,N,District 4,School D,2018-10-23T19:29:56Z,NA,2019-02-11T17:23:26Z,2019-05-16T16:02:50Z,8,NA,11,8
1766,116.50485436893204,NA,136.4341085271318,121.82163187855787,101.13497051161289,NA,116.21354119285154,107.73843737746077,86,NA,140,128,42.23,NA,58.05,52.7,253.23,NA,316.90999999999997,232.99,3,17,2461,Met,or,Male,American Indian/Native Alaskan,Y,N,N,District 4,School D,2018-10-23T19:29:56Z,NA,2019-02-11T17:23:26Z,2019-05-16T16:02:50Z,8,NA,11,8
1768,74.68879668049792,86.242299794661193,73.6842105263158,-0,32.042356656509284,65.07079296701518,80.78010852650608,12.265014554646951,27,83,44,1,9.64,53.57,22.8,-Inf,451.38,237.98,472.82,23.94,3,13,NA,NA,or,Female,Hispanic,N,N,Y,District 4,School F,2018-10-29T17:33:49Z,2018-12-04T18:21:03Z,2019-02-11T17:04:02Z,2019-05-13T16:28:15Z,8,5,12,1
1777,127.35849056603776,125,128.38983050847457,127.93876435210497,122.30302841982139,111.00927726200342,113.65504573963631,109.20296614380808,85,6,107,81,38.16,1.44,47.2,36.58,247.86,318.82,334.88,306.04,4,16,NA,NA,or,Female,Multi-Racial,Y,N,N,District 4,School F,2018-11-07T21:28:13Z,2018-12-14T21:43:51Z,2019-03-05T19:19:29Z,2019-06-04T18:14:50Z,9,9,10,9
1778,79.35656836461126,68.53582554517133,NA,137.22871452420702,91.13922040798943,109.47793114096302,NA,119.23198609910733,84,57,NA,151,55.95,9.63,NA,59.9,340.07,312.37,NA,265.82,4,17,NA,NA,or,Female,Multi-Racial,Y,N,N,District 4,School F,2018-11-07T21:31:54Z,2018-12-14T21:40:08Z,NA,2019-06-04T18:12:42Z,9,8,NA,9
1784,130.45693901817563,50,150.1787842669845,147.2330343543747,127.67198911644088,130.62878813536133,131.10895401649537,140.60082824664545,131,6,155,152,58.87,1.2,58.73,59.09,257.39,273.27,290.78,215.18,4,17,NA,NA,or,Female,Hispanic,N,N,N,District 4,School F,2018-11-07T21:30:36Z,2018-12-14T21:36:00Z,2019-03-05T19:24:25Z,2019-06-04T18:18:33Z,9,9,10,9
1785,97.165991902834,72.20216606498194,139.84348417829193,127.44265080713679,113.35633332275904,127.69242684554601,118.1579703826463,139.31084895625204,96,49,140,132,56.81,8.31,58.78,58.85,281.56,271.15999999999997,321.12,234.95000000000002,4,15,NA,NA,or,Female,Hispanic,Y,N,Y,District 4,School F,2018-11-07T21:29:01Z,2018-12-14T21:35:09Z,2019-03-05T19:19:59Z,2019-06-04T18:17:18Z,9,9,10,9
1788,NA,NA,148.08510638297872,139.26293408929837,NA,NA,152.4895069986615,163.3919392315008,NA,NA,148,135,NA,NA,58.75,56.44,NA,NA,268.04,192.1,4,17,2592,Met,or,Female,White,N,N,N,District 4,School F,NA,NA,2019-03-05T19:21:05Z,2019-06-04T18:14:54Z,NA,NA,10,9
1789,87.38375153535708,NA,115.96357554357925,114.81795088907705,87.62940813446805,NA,106.18878846417593,104.00420332274649,88,NA,109,116,56.99,NA,53.81,59.05,351.28999999999996,NA,343.76,313.77,4,17,2529,Met,or,Male,White,N,N,N,District 4,School F,2018-11-07T21:32:51Z,NA,2019-03-05T19:17:56Z,2019-06-04T18:16:32Z,9,NA,10,9
1791,124.7617397331485,57.39514348785872,181.78705922629237,175.41387812610074,123.08255237146963,151.82364988723495,153.23641797146954,153.3801437043256,123,81,183,168,57.71,13.59,58.42,56.78,258.93,233.13,261.78,217.56,4,15,2482,Met,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-07T21:29:55Z,2018-12-14T21:35:12Z,2019-03-05T19:22:00Z,2019-06-04T18:14:35Z,9,9,10,9
1794,108.96483407627538,43.89928986442867,139.00414937759334,142.1602787456446,128.96527361381985,125.13675000596807,137.11202980450264,123.14077291541265,122,196,145,142,60.57,46.47,57.84,57.4,240.85,264.1,256.72,203.98000000000002,4,18,NA,NA,or,Male,Hispanic,Y,Y,N,District 4,School F,2018-11-07T21:28:05Z,2018-12-14T21:38:06Z,2019-03-05T19:24:03Z,2019-06-04T18:16:43Z,9,9,10,8
1796,114.29741909053666,71.00591715976331,146.01311701760443,152.37770581216975,137.1697328236064,124.01135974074256,141.98099280859105,160.4949624262238,105,9,167,159,48.82,1.69,57.94,58.67,214,265.8,205.72,161.15,4,17,NA,NA,or,Female,White,N,Y,N,District 4,School F,2018-11-07T21:27:59Z,2018-12-14T21:37:32Z,2019-03-05T19:20:52Z,2019-06-04T18:14:21Z,9,9,9,7
1797,40.72080505499649,NA,68.1646048977531,59.82905982905983,33.501237246835196,39.00831514435347,66.31804957125496,53.333274542665656,91,NA,64,52,42.73,NA,39.61,42.12,623.95,202.72,412.33,391.06,2,10,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-08T18:54:49Z,NA,2019-02-14T17:15:12Z,2019-06-07T17:01:06Z,9,3,7,9
1797,40.72080505499649,NA,68.1646048977531,59.82905982905983,33.501237246835196,39.00831514435347,66.31804957125496,53.333274542665656,91,NA,64,52,42.73,NA,39.61,42.12,623.95,202.72,412.33,391.06,2,10,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-08T18:54:49Z,NA,2019-02-14T17:15:12Z,2019-06-07T17:01:06Z,9,3,7,9
1800,37.5,-0,51.5695067264574,40.33613445378151,23.84956058689351,22.453044622729134,30.016458319885935,38.021852928847586,56,1,32,18,27.2,-Inf,26.76,5.95,242.09,428.01,274.21,220.07,2,5,NA,NA,or,Male,White,N,N,N,District 3,School A,2018-11-08T18:57:13Z,2018-12-19T18:57:55Z,2019-02-14T17:12:43Z,2019-06-07T18:22:05Z,5,8,8,7
1801,76.38099568083655,90.42350247996947,110.52343607514135,124.59016393442623,67.6063533127221,80.82567875087588,93.16322234894182,107.79276161867287,63,81,116,41,43.99,52.42,54.83,18.3,400.49,386.17,351.31,288.73,2,11,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-08T20:51:22Z,2018-12-19T19:00:15Z,2019-02-14T17:20:59Z,2019-06-07T17:00:09Z,9,9,10,9
1802,60.836501901140686,73.62617819669217,101.95942431073348,120.11776251226692,38.61502404042009,64.63749548142017,85.27469174860177,88.38772377671943,58,72,108,108,55.23,56.23,57.67,50.95,645.01,478.34,385.41,366.40000000000003,2,10,NA,NA,or,Female,Hispanic,Y,N,N,District 3,School A,2018-11-08T20:50:05Z,2018-12-19T18:55:12Z,2019-02-14T17:23:13Z,2019-06-07T17:03:53Z,9,9,10,9
1803,-0,7.518796992481203,93.34163036714375,77.05703090988246,39.53731510327427,38.69183685716315,52.070127113368066,66.88652444635458,1,12,25,62,-Inf,7.98,16.07,45.94,214.34,302.01,217.70000000000002,343.95,2,11,NA,NA,or,Male,White,N,Y,N,District 3,School A,2018-11-08T19:02:18Z,2018-12-19T19:02:37Z,2019-02-14T17:17:42Z,2019-06-07T18:28:21Z,6,7,5,7
1804,47.53199268738574,NA,NA,-0,20.288419882454725,NA,NA,39.349154944343546,27,NA,NA,1,32.82,NA,NA,-Inf,495.45,NA,NA,454.92,2,5,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-08T21:03:43Z,NA,NA,2019-06-07T18:33:57Z,6,NA,NA,7
1805,36.126442548921226,40.333796940194716,78.50029291154071,-0,29.603211463151183,37.08666375158715,46.98833913917828,61.58523465558754,23,42,70,1,19.93,43.14,51.21,-Inf,389.4,569.27,431.93,307.06,2,12,NA,NA,or,Female,White,N,N,N,District 3,School A,2018-11-08T19:07:02Z,2018-12-19T18:54:15Z,2019-02-14T17:16:01Z,2019-06-07T17:05:36Z,6,9,8,7
1806,113.18758815232722,104.10582374162514,113.44537815126051,156.57513218488828,122.42308710108065,112.28033146920195,124.54642130545123,125.8237559932182,128,111,116,165,56.72,58.21,57.12,58.63,235.49,262.9,293.08,239.42,2,9,NA,NA,or,Male,Hispanic,Y,N,N,District 3,School A,2018-11-08T18:46:02Z,2018-12-19T18:49:29Z,2019-02-14T17:16:13Z,2019-06-07T16:59:42Z,9,8,10,9
1807,76.16361071932299,67.45362563237774,105.40819841543231,108.44007720652745,74.28703241387626,89.48833354177596,94.54453661996226,102.99774714876887,73,23,112,108,49.63,17.79,58.06,56.99,396.59,367.8,368.75,315.39,2,10,NA,NA,or,Female,White,N,N,N,District 3,School A,2018-11-08T19:02:15Z,2018-12-19T18:47:30Z,2019-02-14T17:17:27Z,2019-06-07T17:04:18Z,9,9,10,9
1808,NA,-0,-0,-0,NA,10.18305374135519,10.990849893105555,10.69775168884308,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,595.55,282.76,314.83,2,2,NA,NA,or,Female,Hispanic,Y,N,Y,District 3,School A,NA,2018-12-19T19:00:35Z,2019-02-14T17:28:56Z,2019-06-07T18:34:13Z,NA,8,4,4
1809,-0,-0,NA,52.596089008766015,14.723760998340742,15.344040728146087,NA,37.718686135986815,1,1,NA,21,-Inf,-Inf,NA,14.83,436.22,517.04,NA,473.61,2,7,NA,NA,or,Male,Hispanic,Y,N,Y,District 3,School A,2018-11-08T18:59:44Z,2018-12-19T18:54:03Z,NA,2019-06-07T18:28:58Z,6,8,NA,7
1810,1200,-0,-0,-0,9.499485089542615,15.953112458616737,13.909319259591665,17.253852575431182,5,1,1,1,0.05,-Inf,-Inf,-Inf,734.34,503.07,369.65,454.21,2,2,NA,NA,or,Female,Hispanic,Y,N,Y,District 3,School A,2018-11-08T18:53:32Z,2018-12-19T19:03:59Z,2019-02-14T17:24:22Z,2019-06-07T18:30:37Z,9,6,5,6
1811,87.21447641649362,98.92638036809817,102.59179265658747,121.1376404494382,73.9030397101789,75.66990584681355,92.61933194683489,107.82838368503806,52,89,98,124,33.71,52.16,55.56,56.96,405.25,384.37,375.53999999999996,304.41,2,11,NA,NA,or,Female,White,N,N,N,District 3,School A,2018-11-08T20:48:45Z,2018-12-19T19:03:57Z,2019-02-14T17:20:29Z,2019-06-07T17:05:08Z,9,9,9,9
1812,81.3598166539343,55.309342315192346,64.40260425831427,88.23529411764706,72.84821608540109,58.39960124899934,62.766671945962635,89.12498617064391,76,63,72,68,52.36,56.41,56.83,37.4,385.71,440.39,457,332.96,2,10,NA,NA,or,Male,Hispanic,Y,N,Y,District 3,School A,2018-11-08T18:57:01Z,2018-12-19T19:00:51Z,2019-02-14T17:17:40Z,2019-06-07T16:58:13Z,9,8,10,9
